116.1858557	39.8702461	326.365
116.1858546	39.8702474	326.361
116.1858535	39.8702487	326.358
116.1858524	39.87025	326.355
116.1858513	39.8702513	326.352
116.1858502	39.8702526	326.348
116.1858491	39.8702539	326.344
116.185848	39.8702552	326.338
116.1858469	39.8702565	326.331
116.1858458	39.8702578	326.323
116.1858446	39.8702591	326.318
116.1858435	39.8702604	326.313
116.1858424	39.8702617	326.307
116.1858413	39.870263	326.303
116.1858402	39.8702643	326.3
116.1858391	39.8702656	326.296
116.185838	39.8702669	326.289
116.1858369	39.8702682	326.28
116.1858358	39.8702695	326.269
116.1858347	39.8702708	326.258
116.1858336	39.870272	326.247
116.1858325	39.8702733	326.236
116.1858314	39.8702746	326.23
116.1858303	39.8702759	326.225
116.1858292	39.8702772	326.224
116.185828	39.8702785	326.224
116.1858269	39.8702798	326.222
116.1858258	39.8702811	326.216
116.1858247	39.8702824	326.213
116.1858236	39.8702837	326.21
116.1858225	39.870285	326.206
116.1858214	39.8702863	326.204
116.1858203	39.8702876	326.203
116.1858192	39.8702889	326.204
116.185818	39.8702902	326.206
116.1858169	39.8702915	326.206
116.1858158	39.8702928	326.206
116.1858147	39.870294	326.204
116.1858136	39.8702953	326.203
116.1858125	39.8702966	326.203
116.1858114	39.8702979	326.203
116.1858102	39.8702992	326.204
116.1858091	39.8703005	326.204
116.185808	39.8703018	326.203
116.1858069	39.8703031	326.201
116.1858058	39.8703044	326.2
116.1858047	39.8703057	326.199
116.1858036	39.870307	326.197
116.1858025	39.8703083	326.195
116.1858014	39.8703096	326.194
116.1858003	39.8703108	326.192
116.1857991	39.8703121	326.189
116.185798	39.8703134	326.187
116.1857969	39.8703147	326.184
116.1857958	39.870316	326.18
116.1857947	39.8703173	326.176
116.1857936	39.8703186	326.172
116.1857925	39.8703199	326.169
116.1857913	39.8703212	326.165
116.1857902	39.8703225	326.161
116.1857891	39.8703238	326.156
116.185788	39.870325	326.15
116.1857869	39.8703263	326.145
116.1857858	39.8703276	326.139
116.1857847	39.8703289	326.133
116.1857836	39.8703302	326.127
116.1857825	39.8703315	326.12
116.1857814	39.8703328	326.114
116.1857802	39.8703341	326.108
116.1857791	39.8703354	326.102
116.185778	39.8703367	326.096
116.1857769	39.8703379	326.091
116.1857758	39.8703392	326.086
116.1857747	39.8703405	326.08
116.1857736	39.8703418	326.074
116.1857725	39.8703431	326.069
116.1857714	39.8703444	326.063
116.1857702	39.8703457	326.057
116.1857691	39.870347	326.052
116.185768	39.8703483	326.048
116.1857669	39.8703495	326.044
116.1857658	39.8703508	326.04
116.1857647	39.8703521	326.036
116.1857636	39.8703534	326.034
116.1857625	39.8703547	326.031
116.1857614	39.870356	326.029
116.1857602	39.8703573	326.027
116.1857591	39.8703585	326.025
116.185758	39.8703598	326.022
116.1857569	39.8703611	326.018
116.1857558	39.8703624	326.014
116.1857547	39.8703637	326.012
116.1857536	39.870365	326.011
116.1857525	39.8703663	326.01
116.1857513	39.8703675	326.009
116.1857502	39.8703688	326.007
116.1857491	39.8703701	326.005
116.185748	39.8703714	326.002
116.1857469	39.8703727	326
116.1857458	39.870374	325.999
116.1857447	39.8703753	325.997
116.1857436	39.8703765	325.993
116.1857424	39.8703778	325.989
116.1857413	39.8703791	325.986
116.1857402	39.8703804	325.983
116.1857391	39.8703817	325.981
116.185738	39.870383	325.979
116.1857369	39.8703842	325.977
116.1857358	39.8703855	325.974
116.1857347	39.8703868	325.971
116.1857336	39.8703881	325.969
116.1857324	39.8703894	325.966
116.1857313	39.8703906	325.963
116.1857302	39.8703919	325.96
116.1857291	39.8703932	325.957
116.185728	39.8703945	325.953
116.1857269	39.8703958	325.95
116.1857258	39.870397	325.948
116.1857247	39.8703983	325.945
116.1857236	39.8703996	325.944
116.1857224	39.8704009	325.941
116.1857213	39.8704022	325.938
116.1857202	39.8704035	325.934
116.1857191	39.8704047	325.932
116.185718	39.870406	325.93
116.1857169	39.8704073	325.927
116.1857158	39.8704086	325.924
116.1857147	39.8704098	325.921
116.1857136	39.8704111	325.918
116.1857124	39.8704124	325.916
116.1857113	39.8704137	325.914
116.1857102	39.870415	325.912
116.1857091	39.8704162	325.91
116.185708	39.8704175	325.908
116.1857069	39.8704188	325.906
116.1857058	39.8704201	325.903
116.1857047	39.8704214	325.9
116.1857035	39.8704226	325.899
116.1857024	39.8704239	325.897
116.1857013	39.8704252	325.895
116.1857002	39.8704265	325.892
116.1856991	39.8704278	325.889
116.185698	39.870429	325.886
116.1856969	39.8704303	325.885
116.1856958	39.8704316	325.884
116.1856947	39.8704329	325.883
116.1856935	39.8704342	325.881
116.1856924	39.8704355	325.878
116.1856913	39.8704367	325.876
116.1856902	39.870438	325.874
116.1856891	39.8704393	325.872
116.185688	39.8704406	325.871
116.1856869	39.8704418	325.87
116.1856857	39.8704431	325.868
116.1856846	39.8704444	325.866
116.1856835	39.8704457	325.866
116.1856824	39.870447	325.866
116.1856813	39.8704482	325.867
116.1856802	39.8704495	325.867
116.185679	39.8704508	325.867
116.1856779	39.8704521	325.867
116.1856768	39.8704534	325.867
116.1856757	39.8704547	325.868
116.1856746	39.8704559	325.869
116.1856735	39.8704572	325.87
116.1856723	39.8704585	325.871
116.1856712	39.8704598	325.872
116.1856701	39.8704611	325.872
116.185669	39.8704623	325.872
116.1856679	39.8704636	325.873
116.1856668	39.8704649	325.873
116.1856656	39.8704662	325.874
116.1856645	39.8704675	325.874
116.1856634	39.8704688	325.873
116.1856623	39.87047	325.873
116.1856612	39.8704713	325.873
116.1856601	39.8704726	325.873
116.1856589	39.8704739	325.873
116.1856578	39.8704752	325.874
116.1856567	39.8704765	325.874
116.1856556	39.8704777	325.874
116.1856545	39.870479	325.873
116.1856533	39.8704803	325.873
116.1856522	39.8704816	325.875
116.1856511	39.8704829	325.876
116.18565	39.8704842	325.878
116.1856489	39.8704855	325.879
116.1856477	39.8704867	325.88
116.1856466	39.870488	325.881
116.1856455	39.8704893	325.884
116.1856444	39.8704906	325.887
116.1856432	39.8704919	325.89
116.1856421	39.8704932	325.892
116.185641	39.8704945	325.894
116.1856399	39.8704958	325.896
116.1856388	39.870497	325.898
116.1856376	39.8704983	325.901
116.1856365	39.8704996	325.904
116.1856354	39.8705009	325.907
116.1856343	39.8705022	325.909
116.1856331	39.8705035	325.91
116.185632	39.8705048	325.913
116.1856309	39.8705061	325.915
116.1856298	39.8705074	325.917
116.1856287	39.8705087	325.918
116.1856275	39.87051	325.919
116.1856264	39.8705112	325.919
116.1856253	39.8705125	325.92
116.1856242	39.8705138	325.922
116.185623	39.8705151	325.924
116.1856219	39.8705164	325.926
116.1856208	39.8705177	325.927
116.1856197	39.870519	325.927
116.1856185	39.8705203	325.928
116.1856174	39.8705216	325.929
116.1856163	39.8705229	325.931
116.1856152	39.8705242	325.932
116.185614	39.8705255	325.934
116.1856129	39.8705268	325.935
116.1856118	39.8705281	325.937
116.1856107	39.8705294	325.938
116.1856095	39.8705307	325.94
116.1856084	39.870532	325.942
116.1856073	39.8705333	325.945
116.1856061	39.8705346	325.947
116.185605	39.8705359	325.949
116.1856039	39.8705372	325.951
116.1856028	39.8705385	325.953
116.1856016	39.8705398	325.955
116.1856005	39.8705411	325.958
116.1855994	39.8705424	325.96
116.1855982	39.8705437	325.962
116.1855971	39.870545	325.964
116.185596	39.8705463	325.966
116.1855949	39.8705476	325.968
116.1855937	39.8705489	325.971
116.1855926	39.8705502	325.973
116.1855915	39.8705515	325.975
116.1855903	39.8705528	325.976
116.1855892	39.8705541	325.977
116.1855881	39.8705554	325.978
116.1855869	39.8705567	325.979
116.1855858	39.870558	325.98
116.1855847	39.8705593	325.981
116.1855836	39.8705606	325.983
116.1855825	39.8705619	325.985
116.1855813	39.8705632	325.988
116.1855802	39.8705645	325.992
116.1855791	39.8705658	325.995
116.1855779	39.8705671	325.998
116.1855768	39.8705684	326.001
116.1855757	39.8705698	326.003
116.1855745	39.8705711	326.003
116.1855734	39.8705724	326.004
116.1855723	39.8705737	326.005
116.1855711	39.870575	326.008
116.18557	39.8705763	326.012
116.1855689	39.8705776	326.015
116.1855677	39.8705789	326.018
116.1855666	39.8705802	326.02
116.1855655	39.8705815	326.023
116.1855643	39.8705828	326.025
116.1855632	39.8705842	326.027
116.185562	39.8705855	326.027
116.1855609	39.8705868	326.028
116.1855598	39.8705881	326.028
116.1855586	39.8705894	326.029
116.1855575	39.8705907	326.03
116.1855564	39.870592	326.032
116.1855552	39.8705933	326.033
116.1855541	39.8705947	326.034
116.185553	39.870596	326.033
116.1855518	39.8705973	326.031
116.1855507	39.8705986	326.03
116.1855495	39.8705999	326.03
116.1855484	39.8706012	326.032
116.1855473	39.8706025	326.034
116.1855461	39.8706039	326.035
116.185545	39.8706052	326.035
116.1855439	39.8706065	326.035
116.1855427	39.8706078	326.035
116.1855416	39.8706091	326.036
116.1855405	39.8706104	326.037
116.1855393	39.8706118	326.038
116.1855382	39.8706131	326.039
116.185537	39.8706144	326.039
116.1855359	39.8706157	326.039
116.1855348	39.870617	326.04
116.1855336	39.8706183	326.041
116.1855325	39.8706196	326.043
116.1855313	39.870621	326.045
116.1855302	39.8706223	326.045
116.1855291	39.8706236	326.045
116.1855279	39.8706249	326.046
116.1855268	39.8706262	326.048
116.1855256	39.8706275	326.05
116.1855245	39.8706289	326.052
116.1855234	39.8706302	326.053
116.1855222	39.8706315	326.054
116.1855211	39.8706328	326.055
116.1855199	39.8706341	326.055
116.1855188	39.8706354	326.056
116.1855177	39.8706368	326.057
116.1855165	39.8706381	326.058
116.1855154	39.8706394	326.059
116.1855142	39.8706407	326.06
116.1855131	39.870642	326.06
116.185512	39.8706433	326.06
116.1855108	39.8706446	326.06
116.1855097	39.870646	326.059
116.1855086	39.8706473	326.058
116.1855074	39.8706486	326.057
116.1855063	39.8706499	326.057
116.1855051	39.8706512	326.057
116.185504	39.8706525	326.057
116.1855029	39.8706539	326.056
116.1855017	39.8706552	326.054
116.1855006	39.8706565	326.054
116.1854994	39.8706578	326.053
116.1854983	39.8706591	326.054
116.1854972	39.8706604	326.054
116.185496	39.8706618	326.054
116.1854949	39.8706631	326.054
116.1854937	39.8706644	326.053
116.1854926	39.8706657	326.052
116.1854915	39.870667	326.051
116.1854903	39.8706683	326.05
116.1854892	39.8706696	326.049
116.1854881	39.870671	326.047
116.1854869	39.8706723	326.046
116.1854858	39.8706736	326.045
116.1854846	39.8706749	326.043
116.1854835	39.8706762	326.041
116.1854824	39.8706775	326.039
116.1854812	39.8706789	326.037
116.1854801	39.8706802	326.034
116.185479	39.8706815	326.031
116.1854778	39.8706828	326.028
116.1854767	39.8706841	326.024
116.1854755	39.8706854	326.02
116.1854744	39.8706867	326.016
116.1854733	39.8706881	326.012
116.1854721	39.8706894	326.008
116.185471	39.8706907	326.003
116.1854699	39.870692	325.997
116.1854687	39.8706933	325.99
116.1854676	39.8706947	325.985
116.1854665	39.870696	325.98
116.1854653	39.8706973	325.976
116.1854642	39.8706986	325.972
116.1854631	39.8706999	325.967
116.1854619	39.8707012	325.961
116.1854608	39.8707025	325.955
116.1854597	39.8707039	325.95
116.1854585	39.8707052	325.945
116.1854574	39.8707065	325.94
116.1854562	39.8707078	325.934
116.1854551	39.8707091	325.928
116.185454	39.8707104	325.923
116.1854528	39.8707117	325.917
116.1854517	39.870713	325.911
116.1854506	39.8707144	325.905
116.1854494	39.8707157	325.898
116.1854483	39.870717	325.892
116.1854471	39.8707183	325.885
116.185446	39.8707196	325.879
116.1854449	39.8707209	325.873
116.1854437	39.8707222	325.866
116.1854426	39.8707235	325.857
116.1854414	39.8707248	325.849
116.1854403	39.8707262	325.842
116.1854392	39.8707275	325.835
116.185438	39.8707288	325.829
116.1854369	39.8707301	325.822
116.1854357	39.8707314	325.814
116.1854346	39.8707327	325.806
116.1854335	39.870734	325.799
116.1854323	39.8707353	325.792
116.1854312	39.8707366	325.785
116.18543	39.8707379	325.776
116.1854289	39.8707392	325.767
116.1854278	39.8707405	325.758
116.1854266	39.8707419	325.748
116.1854255	39.8707432	325.739
116.1854243	39.8707445	325.731
116.1854232	39.8707458	325.723
116.1854221	39.8707471	325.713
116.1854209	39.8707484	325.701
116.1854198	39.8707497	325.689
116.1854186	39.870751	325.676
116.1854175	39.8707523	325.666
116.1854163	39.8707536	325.654
116.1854152	39.8707549	325.642
116.1854141	39.8707562	325.63
116.1854129	39.8707575	325.617
116.1854118	39.8707588	325.604
116.1854106	39.8707601	325.59
116.1854095	39.8707614	325.576
116.1854083	39.8707627	325.563
116.1854072	39.870764	325.549
116.1854061	39.8707653	325.535
116.1854049	39.8707666	325.521
116.1854038	39.8707679	325.508
116.1854026	39.8707692	325.496
116.1854015	39.8707705	325.483
116.1854003	39.8707718	325.468
116.1853992	39.8707731	325.454
116.185398	39.8707744	325.441
116.1853969	39.8707757	325.427
116.1853958	39.870777	325.414
116.1853946	39.8707783	325.402
116.1853935	39.8707796	325.389
116.1853923	39.8707809	325.376
116.1853912	39.8707822	325.363
116.18539	39.8707835	325.35
116.1853889	39.8707848	325.335
116.1853877	39.8707861	325.32
116.1853866	39.8707874	325.306
116.1853854	39.8707887	325.291
116.1853843	39.87079	325.277
116.1853831	39.8707913	325.262
116.185382	39.8707926	325.248
116.1853808	39.8707939	325.234
116.1853797	39.8707952	325.219
116.1853785	39.8707965	325.204
116.1853774	39.8707978	325.188
116.1853762	39.8707991	325.172
116.1853751	39.8708003	325.155
116.1853739	39.8708016	325.138
116.1853728	39.8708029	325.122
116.1853716	39.8708042	325.105
116.1853705	39.8708055	325.088
116.1853693	39.8708068	325.073
116.1853682	39.8708081	325.055
116.185367	39.8708094	325.037
116.1853659	39.8708107	325.02
116.1853647	39.870812	325.002
116.1853636	39.8708133	324.985
116.1853624	39.8708145	324.97
116.1853612	39.8708158	324.954
116.1853601	39.8708171	324.936
116.1853589	39.8708184	324.918
116.1853578	39.8708197	324.901
116.1853566	39.870821	324.886
116.1853555	39.8708223	324.87
116.1853544	39.8708235	324.854
116.1853532	39.8708248	324.838
116.185352	39.8708261	324.822
116.1853509	39.8708274	324.804
116.1853497	39.8708287	324.787
116.1853486	39.87083	324.77
116.1853474	39.8708312	324.754
116.1853463	39.8708325	324.737
116.1853451	39.8708338	324.72
116.1853439	39.8708351	324.703
116.1853428	39.8708364	324.686
116.1853416	39.8708377	324.67
116.1853405	39.8708389	324.653
116.1853393	39.8708402	324.636
116.1853381	39.8708415	324.617
116.185337	39.8708428	324.597
116.1853358	39.8708441	324.575
116.1853346	39.8708453	324.556
116.1853335	39.8708466	324.539
116.1853323	39.8708479	324.522
116.1853312	39.8708492	324.505
116.18533	39.8708504	324.486
116.1853288	39.8708517	324.467
116.1853277	39.870853	324.447
116.1853265	39.8708543	324.425
116.1853253	39.8708555	324.405
116.1853242	39.8708568	324.383
116.185323	39.8708581	324.359
116.1853218	39.8708594	324.334
116.1853207	39.8708606	324.309
116.1853195	39.8708619	324.288
116.1853183	39.8708632	324.268
116.1853172	39.8708645	324.249
116.185316	39.8708657	324.227
116.1853148	39.870867	324.2
116.1853137	39.8708683	324.169
116.1853125	39.8708696	324.137
116.1853113	39.8708708	324.106
116.1853102	39.8708721	324.078
116.185309	39.8708734	324.051
116.1853078	39.8708746	324.023
116.1853066	39.8708759	323.993
116.1853055	39.8708772	323.964
116.1853043	39.8708784	323.937
116.1853031	39.8708797	323.913
116.185302	39.870881	323.891
116.1853008	39.8708822	323.864
116.1852996	39.8708835	323.835
116.1852984	39.8708848	323.804
116.1852972	39.870886	323.775
116.1852961	39.8708873	323.75
116.1852949	39.8708885	323.728
116.1852937	39.8708898	323.706
116.1852925	39.8708911	323.683
116.1852913	39.8708923	323.656
116.1852901	39.8708936	323.628
116.185289	39.8708948	323.6
116.1852878	39.8708961	323.573
